,HOUSE_TYPE,NEIGHBORHOOD,GROSS_AREA,NET_AREA,NUMBER_OF_ROOMS,AGE_OF_BUİLDİNG,FLOOR_LOCATION,TOTALNUMBER_OF_FLOORS,TYPE_OF_HEATING,NUMBER_OF_BATHROOMS,IS_THERE_BALCONY,IS_IT_FURNISHED,WHO_IS_AT_HOME,ON_BUILDINGS,NAME_OF_BUILDINGS,DUES,AVAILABLE_FOR_CREDIT,TITLE_DEED,WHO_IS_THE_SELLER,IS_IT_VIEWABLE,PRICE
424,Daire,Adnan Kahveci Mah.,235,220,4+2,5-10 arası,3,5,Merkezi (Pay Ölçer),3,Var,Hayır,Kiracılı,Evet,Zülal Konakları,Belirtilmemiş,Hayır,Kat Mülkiyetli,Emlak Ofisinden,Hayır,"3.950.000 TL
Kredi Teklifleri"
425,Daire,Yakuplu Mah.,105,100,2+1,5-10 arası,2,4,Doğalgaz (Kombi),1,Var,Evet,Boş,Hayır,Belirtilmemiş,Belirtilmemiş,Evet,Kat İrtifaklı,Emlak Ofisinden,Evet,"2.250.000 TL
Kredi Teklifleri"
426,Daire,Kavaklı Mh.,160,153,3+1,5-10 arası,4,4,Doğalgaz (Kombi),2,Var,Hayır,Mülk Sahibi,Evet,Şehri Beyaz Konakları,Belirtilmemiş,Evet,Kat Mülkiyetli,Emlak Ofisinden,Hayır,"4.100.000 TL
Kredi Teklifleri"
427,Daire,Yakuplu Mah.,148,120,3+1,3,2,4,Doğalgaz (Kombi),2,Var,Hayır,Mülk Sahibi,Evet,Zirve Park Yaşam Evleri,500,Evet,Kat Mülkiyetli,Emlak Ofisinden,Evet,"3.795.000 TL
Kredi Teklifleri"
428,Daire,Yakuplu Mah.,200,175,3+2,0,4,4,Doğalgaz (Kombi),2,Var,Hayır,Boş,Hayır,Belirtilmemiş,Belirtilmemiş,Evet,Kat Mülkiyetli,Emlak Ofisinden,Hayır,"2.219.000 TL
Kredi Teklifleri"
429,Daire,Kavaklı Mh.,124,120,2+1,0,Yüksek Giriş,5,Doğalgaz (Kombi),5,Var,Hayır,Boş,Evet,Şehri Beyaz Konakları 2,Belirtilmemiş,Hayır,Kat Mülkiyetli,Emlak Ofisinden,Hayır,"2.865.000 TL
Kredi Teklifleri"
430,Daire,Yakuplu Mah.,120,100,2+1,0,Bahçe Katı,4,Doğalgaz (Kombi),2,Var,Hayır,Boş,Hayır,Belirtilmemiş,Belirtilmemiş,Hayır,Kat Mülkiyetli,Emlak Ofisinden,Hayır,"750.000 TL
Kredi Teklifleri"
431,Daire,Kavaklı Mh.,210,185,3+2,2,3,4,Doğalgaz (Kombi),2,Var,Hayır,Boş,Evet,Belirtilmemiş,Belirtilmemiş,Evet,Kat Mülkiyetli,Emlak Ofisinden,Hayır,"3.675.000 TL
Kredi Teklifleri"
432,Daire,Marmara Mah.,96,78,2+1,11-15 arası,5,10,Doğalgaz (Kombi),1,Var,Hayır,Mülk Sahibi,Evet,Eston Reşitpaşa 3 Evleri,550,Evet,Kat İrtifaklı,Emlak Ofisinden,Evet,"2.975.000 TL
Kredi Teklifleri"
433,Daire,Marmara Mah.,96,78,2+1,11-15 arası,5,10,Doğalgaz (Kombi),1,Var,Hayır,Mülk Sahibi,Evet,Eston Reşitpaşa 3 Evleri,550,Evet,Kat İrtifaklı,Emlak Ofisinden,Evet,"2.975.000 TL
Kredi Teklifleri"
434,Daire,Adnan Kahveci Mah.,190,170,3+1,4,7,7,Doğalgaz (Kombi),2,Var,Hayır,Kiracılı,Hayır,Belirtilmemiş,300,Evet,Kat Mülkiyetli,Emlak Ofisinden,Hayır,"4.300.000 TL
Kredi Teklifleri"
435,Daire,Adnan Kahveci Mah.,190,170,3+1,4,7,7,Doğalgaz (Kombi),2,Var,Hayır,Kiracılı,Hayır,Belirtilmemiş,300,Evet,Kat Mülkiyetli,Emlak Ofisinden,Hayır,"4.300.000 TL
Kredi Teklifleri"
436,Daire,Yakuplu Mah.,135,115,3+1,5-10 arası,Giriş Katı,5,Doğalgaz (Kombi),2,Yok,Hayır,Boş,Hayır,Belirtilmemiş,Belirtilmemiş,Evet,Kat Mülkiyetli,Emlak Ofisinden,Hayır,"1.650.000 TL
Kredi Teklifleri"
437,Daire,Sahil Mah.,160,145,3+1,2,2,4,Doğalgaz (Kombi),2,Var,Hayır,Boş,Evet,Alya Marin,Belirtilmemiş,Evet,Kat Mülkiyetli,Emlak Ofisinden,Hayır,"6.000.000 TL
Kredi Teklifleri"
438,Daire,Adnan Kahveci Mah.,110,100,2+1,0,4,6,Doğalgaz (Kombi),2,Var,Hayır,Boş,Hayır,Belirtilmemiş,50,Evet,Kat İrtifaklı,Emlak Ofisinden,Evet,"2.650.000 TL
Kredi Teklifleri"
439,Daire,Marmara Mah.,145,125,3+1,21-25 arası,4,10,Doğalgaz (Kombi),1,Var,Hayır,Kiracılı,Evet,Gelişim Sitesi,200,Evet,Kat İrtifaklı,Emlak Ofisinden,Hayır,"2.200.000 TL
Kredi Teklifleri"
440,Daire,Marmara Mah.,145,125,3+1,21-25 arası,4,10,Doğalgaz (Kombi),1,Var,Hayır,Kiracılı,Evet,Gelişim Sitesi,200,Evet,Kat İrtifaklı,Emlak Ofisinden,Hayır,"2.200.000 TL
Kredi Teklifleri"
441,Daire,Adnan Kahveci Mah.,280,250,4+2,2,4,5,Doğalgaz (Kombi),2,Var,Hayır,Boş,Evet,Belirtilmemiş,Belirtilmemiş,Evet,Kat Mülkiyetli,Emlak Ofisinden,Hayır,"4.500.000 TL
Kredi Teklifleri"
442,Daire,Marmara Mah.,180,160,3+1,16-20 arası,1,9,Doğalgaz (Kombi),1,Var,Hayır,Kiracılı,Evet,Gelişim Sitesi,110,Evet,Kat Mülkiyetli,Emlak Ofisinden,Hayır,"3.150.000 TL
Kredi Teklifleri"
443,Daire,Kavaklı Mh.,185,165,3+2,4,3,4,Doğalgaz (Kombi),2,Var,Hayır,Boş,Hayır,Belirtilmemiş,Belirtilmemiş,Hayır,Kat Mülkiyetli,Emlak Ofisinden,Evet,"2.800.000 TL
Kredi Teklifleri"
444,Daire,Adnan Kahveci Mah.,120,105,2+1,16-20 arası,11,12,Doğalgaz (Kombi),1,Var,Hayır,Kiracılı,Evet,Velittin Küçük Sitesi,Belirtilmemiş,Evet,Kat Mülkiyetli,Emlak Ofisinden,Evet,"2.500.000 TL
Kredi Teklifleri"
445,Daire,Adnan Kahveci Mah.,120,105,2+1,16-20 arası,11,12,Doğalgaz (Kombi),1,Var,Hayır,Kiracılı,Evet,Velittin Küçük Sitesi,Belirtilmemiş,Evet,Kat Mülkiyetli,Emlak Ofisinden,Evet,"2.500.000 TL
Kredi Teklifleri"
446,Daire,Kavaklı Mh.,140,130,3+1,1,3,6,Doğalgaz (Kombi),1,Var,Hayır,Boş,Hayır,Belirtilmemiş,Belirtilmemiş,Evet,Kat Mülkiyetli,Emlak Ofisinden,Hayır,"1.350.000 TL
Kredi Teklifleri"
447,Daire,Yakuplu Mah.,155,145,3+1,0,8,10,Doğalgaz (Kombi),2,Var,Hayır,Boş,Evet,Belirtilmemiş,50,Evet,Kat Mülkiyetli,Emlak Ofisinden,Hayır,"1.525.000 TL
Kredi Teklifleri"
448,Daire,Cumhuriyet Mah.,130,125,3+1,5-10 arası,2,10,Doğalgaz (Kombi),1,Yok,Hayır,Boş,Hayır,Belirtilmemiş,Belirtilmemiş,Evet,Kat Mülkiyetli,Emlak Ofisinden,Hayır,"1.475.000 TL
Kredi Teklifleri"
449,Daire,Cumhuriyet Mah.,130,125,3+1,5-10 arası,2,10,Doğalgaz (Kombi),1,Yok,Hayır,Boş,Hayır,Belirtilmemiş,Belirtilmemiş,Evet,Kat Mülkiyetli,Emlak Ofisinden,Hayır,"1.475.000 TL
Kredi Teklifleri"
450,Daire,Kavaklı Mh.,210,185,3+2,5-10 arası,5,5,Doğalgaz (Kombi),1,Var,Hayır,Boş,Hayır,Belirtilmemiş,150,Evet,Kat Mülkiyetli,Hayır,"3.100.000 TL
Kredi Teklifleri",
451,Daire,Marmara Mah.,235,160,4+1,3,3,6,Merkezi,3,Var,Evet,Mülk Sahibi,Evet,Deniz İstanbul Mercan Konakları,Belirtilmemiş,Belirtilmemiş,Kat Mülkiyetli,Emlak Ofisinden,Hayır,"14.600.000 TL
Kredi Teklifleri"
452,Daire,Kavaklı Mh.,80,59,1.5+1,11-15 arası,Yüksek Giriş,4,Doğalgaz (Kombi),1,Var,Hayır,Mülk Sahibi,Evet,Bilim Yuva Sitesi 2. Kısım,150,Evet,Kat Mülkiyetli,Emlak Ofisinden,Hayır,"1.400.000 TL
Kredi Teklifleri"
453,Daire,Kavaklı Mh.,127,120,2+1,5-10 arası,5,8,Merkezi (Pay Ölçer),2,Var,Hayır,Boş,Evet,Kavaklı Konakları,800,Evet,Kat Mülkiyetli,Emlak Ofisinden,Hayır,"3.550.000 TL
Kredi Teklifleri"
454,Daire,Adnan Kahveci Mah.,165,145,3+1,11-15 arası,8,14,Doğalgaz (Kombi),2,Var,Hayır,Kiracılı,Hayır,Belirtilmemiş,200,Evet,Bilinmiyor,Emlak Ofisinden,Hayır,"2.850.000 TL
Kredi Teklifleri"
455,Daire,Adnan Kahveci Mah.,140,120,3+1,0,2,4,Doğalgaz (Kombi),2,Var,Hayır,Boş,Hayır,Belirtilmemiş,Belirtilmemiş,Evet,Kat Mülkiyetli,Emlak Ofisinden,Hayır,"2.549.000 TL
Kredi Teklifleri"
456,Daire,Adnan Kahveci Mah.,180,160,3+1,3,Bahçe Katı,8,Doğalgaz (Kombi),2,Var,Hayır,Mülk Sahibi,Evet,Flora City,750,Evet,Kat Mülkiyetli,Emlak Ofisinden,Hayır,"3.750.000 TL
Kredi Teklifleri"
457,Daire,Büyükşehir Mh.,60,55,1+1,26-30 arası,4,5,Doğalgaz (Kombi),1,Var,Belirtilmemiş,Kiracılı,Hayır,Belirtilmemiş,Belirtilmemiş,Belirtilmemiş,Kat Mülkiyetli,Hayır,"1.285.000 TL
Kredi Teklifleri",
458,Daire,Kavaklı Mh.,250,230,5+2,2,4,5,Doğalgaz (Kombi),4,Var,Evet,Boş,Hayır,Belirtilmemiş,800,Hayır,Kat İrtifaklı,Emlak Ofisinden,Hayır,"5.760.000 TL
Kredi Teklifleri"
459,Daire,Yakuplu Mah.,125,115,2+1,0,7,10,Merkezi (Pay Ölçer),2,Var,Hayır,Boş,Evet,Belirtilmemiş,Belirtilmemiş,Evet,Kat Mülkiyetli,Emlak Ofisinden,Hayır,"550.000 TL
Kredi Teklifleri"
460,Daire,Cumhuriyet Mah.,135,125,2+1,0,10,15,Merkezi (Pay Ölçer),2,Var,Hayır,Boş,Evet,Belirtilmemiş,Belirtilmemiş,Evet,Kat Mülkiyetli,Emlak Ofisinden,Hayır,"525.000 TL
Kredi Teklifleri"
461,Daire,Dereağzı Mh.,110,100,2+1,5-10 arası,Bahçe Katı,2,Doğalgaz (Kombi),1,Var,Evet,Boş,Evet,Sunkent Tatil Sitesi,Belirtilmemiş,Evet,Kat Mülkiyetli,Emlak Ofisinden,Evet,"2.400.000 TL
Kredi Teklifleri"
462,Daire,Büyükşehir Mh.,175,150,3+1,16-20 arası,Yüksek Giriş,14,Doğalgaz (Kombi),2,Var,Hayır,Boş,Evet,Güzelkent Sitesi,300,Evet,Kat İrtifaklı,Evet,"2.250.000 TL
Kredi Teklifleri",
463,Daire,Barış Mh.,150,130,3+1,11-15 arası,6,12,Doğalgaz (Kombi),1,Var,Evet,Kiracılı,Hayır,Belirtilmemiş,300,Evet,Kat Mülkiyetli,Emlak Ofisinden,Hayır,"2.500.000 TL
Kredi Teklifleri"
464,Daire,Barış Mh.,150,130,3+1,11-15 arası,6,12,Doğalgaz (Kombi),1,Var,Evet,Kiracılı,Hayır,Belirtilmemiş,300,Evet,Kat Mülkiyetli,Emlak Ofisinden,Hayır,"2.500.000 TL
Kredi Teklifleri"
465,Daire,Kavaklı Mh.,160,140,3+1,0,1,4,Doğalgaz (Kombi),2,Var,Hayır,Boş,Evet,Belirtilmemiş,50,Evet,Kat Mülkiyetli,Emlak Ofisinden,Hayır,"2.325.000 TL
Kredi Teklifleri"
466,Daire,Dereağzı Mh.,120,95,2+1,5-10 arası,1,4,Doğalgaz (Kombi),1,Var,Hayır,Mülk Sahibi,Hayır,Belirtilmemiş,100,Evet,Kat Mülkiyetli,Emlak Ofisinden,Hayır,"2.250.000 TL
Kredi Teklifleri"
467,Daire,Dereağzı Mh.,120,95,2+1,5-10 arası,1,4,Doğalgaz (Kombi),1,Var,Hayır,Mülk Sahibi,Hayır,Belirtilmemiş,100,Evet,Kat Mülkiyetli,Emlak Ofisinden,Hayır,"2.250.000 TL
Kredi Teklifleri"
