,HOUSE_TYPE,NEIGHBORHOOD,GROSS_AREA,NET_AREA,NUMBER_OF_ROOMS,AGE_OF_BUİLDİNG,FLOOR_LOCATION,TOTALNUMBER_OF_FLOORS,TYPE_OF_HEATING,NUMBER_OF_BATHROOMS,IS_THERE_BALCONY,IS_IT_FURNISHED,WHO_IS_AT_HOME,ON_BUILDINGS,NAME_OF_BUILDINGS,DUES,AVAILABLE_FOR_CREDIT,TITLE_DEED,WHO_IS_THE_SELLER,IS_IT_VIEWABLE,PRICE,NEW_IS_IT_TWOPLY
110,Daire,Yakuplu Mah.,115.0,105.0,2+1,0,2,4,Doğalgaz (Kombi),2,Var,Hayır,Boş,Hayır,Belirtilmemiş,80.0,Evet,Kat Mülkiyetli,Emlak Ofisinden,Hayır,1099000,Hayır
111,Daire,Kavaklı Mh.,150.0,130.0,3+1,4,1,3,Doğalgaz (Kombi),3,Var,Hayır,Boş,Hayır,Belirtilmemiş,80.0,Evet,Kat Mülkiyetli,Emlak Ofisinden,Hayır,2199000,Hayır
112,Daire,Cumhuriyet Mah.,115.0,105.0,2+1,0,3,5,Doğalgaz (Kombi),1,Var,Hayır,Boş,Hayır,Belirtilmemiş,80.0,Evet,Kat Mülkiyetli,Emlak Ofisinden,Hayır,900000,Hayır
113,Daire,Gürpınar Mh.,100.0,98.0,2+1,4,2,4,Doğalgaz (Kombi),1,Var,Hayır,Boş,Evet,Belirtilmemiş,255.0,Evet,Kat Mülkiyetli,Emlak Ofisinden,Evet,1489000,Hayır
114,Daire,Kavaklı Mh.,145.0,135.0,3+1,2,Giriş Katı,3,Doğalgaz (Kombi),1,Var,Hayır,Boş,Evet,Belirtilmemiş,255.0,Evet,Kat Mülkiyetli,Emlak Ofisinden,Hayır,1599000,Hayır
115,Daire,Yakuplu Mah.,125.0,110.0,2+1,0,1,4,Doğalgaz (Kombi),1,Var,Hayır,Boş,Evet,Belirtilmemiş,255.0,Evet,Kat Mülkiyetli,Emlak Ofisinden,Hayır,1335000,Hayır
116,Daire,Adnan Kahveci Mah.,150.0,130.0,3+1,0,4,5,Doğalgaz (Kombi),2,Var,Hayır,Boş,Evet,Belirtilmemiş,255.0,Evet,Kat Mülkiyetli,Emlak Ofisinden,Evet,3550000,Hayır
117,Daire,Cumhuriyet Mah.,125.0,120.0,2+1,0,3,5,Doğalgaz (Kombi),1,Var,Hayır,Boş,Hayır,Belirtilmemiş,80.0,Evet,Kat Mülkiyetli,Emlak Ofisinden,Evet,669000,Hayır
118,Daire,Yakuplu Mah.,125.0,105.0,2+1,5-10 arası,2,5,Doğalgaz (Kombi),1,Var,Hayır,Boş,Hayır,Belirtilmemiş,80.0,Evet,Kat İrtifaklı,Emlak Ofisinden,Hayır,1495000,Hayır
119,Daire,Adnan Kahveci Mah.,110.0,90.0,2+1,4,1,5,Doğalgaz (Kombi),1,Yok,Hayır,Boş,Hayır,Belirtilmemiş,80.0,Evet,Kat Mülkiyetli,Emlak Ofisinden,Hayır,1890000,Hayır
120,Daire,Barış Mh.,160.0,145.0,3+1,5-10 arası,Giriş Katı,5,Doğalgaz (Kombi),2,Var,Hayır,Boş,Evet,Özgür Sitesi,150.0,Evet,Kat Mülkiyetli,Emlak Ofisinden,Hayır,1585000,Hayır
121,Daire,Marmara Mah.,110.0,95.0,2+1,4,1,4,Doğalgaz (Kombi),1,Var,Hayır,Boş,Hayır,Belirtilmemiş,50.0,Evet,Kat Mülkiyetli,Emlak Ofisinden,Hayır,1450000,Hayır
122,Daire,Cumhuriyet Mah.,80.0,70.0,1+1,0,2,12,Doğalgaz (Kombi),1,Var,Hayır,Boş,Evet,Belirtilmemiş,255.0,Evet,Kat Mülkiyetli,Emlak Ofisinden,Evet,699900,Hayır
123,Daire,Cumhuriyet Mah.,110.0,98.0,2+1,5-10 arası,3,4,Doğalgaz (Kombi),1,Var,Hayır,Boş,Hayır,Belirtilmemiş,80.0,Evet,Kat Mülkiyetli,Emlak Ofisinden,Evet,898000,Hayır
124,Daire,Cumhuriyet Mah.,150.0,140.0,2+1,0,1,7,Doğalgaz (Kombi),2,Var,Hayır,Boş,Evet,Belirtilmemiş,255.0,Evet,Kat Mülkiyetli,Emlak Ofisinden,Evet,1559000,Hayır
125,Daire,Adnan Kahveci Mah.,100.0,90.0,2+1,4,4,5,Doğalgaz (Kombi),1,Var,Hayır,Boş,Hayır,Belirtilmemiş,80.0,Evet,Kat Mülkiyetli,Emlak Ofisinden,Hayır,1629000,Hayır
126,Daire,Kavaklı Mh.,150.0,145.0,3+1,0,2,3,Doğalgaz (Kombi),2,Var,Hayır,Boş,Evet,Belirtilmemiş,255.0,Evet,Kat Mülkiyetli,Emlak Ofisinden,Evet,2299000,Hayır
127,Daire,Yakuplu Mah.,105.0,100.0,2+1,0,2,4,Doğalgaz (Kombi),1,Var,Hayır,Boş,Hayır,Belirtilmemiş,80.0,Evet,Kat Mülkiyetli,Emlak Ofisinden,Evet,1750000,Hayır
128,Daire,Marmara Mah.,115.0,95.0,2+1,5-10 arası,1,5,Doğalgaz (Kombi),1,Yok,Hayır,Boş,Hayır,Belirtilmemiş,50.0,Evet,Kat Mülkiyetli,Emlak Ofisinden,Hayır,2090000,Hayır
129,Daire,Gürpınar Mh.,145.0,130.0,3+1,11-15 arası,5,7,Doğalgaz (Kombi),1,Var,Hayır,Boş,Hayır,Belirtilmemiş,80.0,Evet,Kat Mülkiyetli,Emlak Ofisinden,Hayır,1849000,Hayır
130,Daire,Adnan Kahveci Mah.,110.0,95.0,2+1,0,1,6,Doğalgaz (Kombi),1,Var,Hayır,Boş,Hayır,Belirtilmemiş,80.0,Evet,Kat Mülkiyetli,Emlak Ofisinden,Evet,1659000,Hayır
131,Daire,Cumhuriyet Mah.,160.0,145.0,3+1,0,4,5,Doğalgaz (Kombi),2,Var,Hayır,Boş,Hayır,Belirtilmemiş,80.0,Evet,Kat Mülkiyetli,Emlak Ofisinden,Evet,999000,Hayır
132,Daire,Yakuplu Mah.,60.0,50.0,1+1,1,Giriş Katı,4,Doğalgaz (Kombi),1,Yok,Hayır,Boş,Hayır,Belirtilmemiş,80.0,Evet,Kat Mülkiyetli,Emlak Ofisinden,Hayır,1000000,Hayır
133,Daire,Adnan Kahveci Mah.,190.0,170.0,3+2,5-10 arası,4,4,Doğalgaz (Kombi),3,Var,Hayır,Boş,Evet,Belirtilmemiş,255.0,Evet,Kat Mülkiyetli,Emlak Ofisinden,Hayır,2599000,Evet
134,Daire,Cumhuriyet Mah.,125.0,115.0,2+1,0,Giriş Katı,5,Doğalgaz (Kombi),1,Var,Hayır,Boş,Hayır,Belirtilmemiş,80.0,Evet,Kat Mülkiyetli,Emlak Ofisinden,Hayır,489000,Hayır
135,Daire,Barış Mh.,150.0,135.0,3+1,11-15 arası,11,14,Doğalgaz (Kombi),1,Var,Hayır,Mülk Sahibi,Evet,Belirtilmemiş,250.0,Evet,Kat İrtifaklı,Emlak Ofisinden,Evet,2399000,Hayır
136,Daire,Cumhuriyet Mah.,109.0,97.0,2+1,0,5,6,Doğalgaz (Kombi),1,Var,Hayır,Mülk Sahibi,Hayır,Belirtilmemiş,80.0,Evet,Kat Mülkiyetli,Emlak Ofisinden,Hayır,950000,Hayır
137,Daire,Cumhuriyet Mah.,109.0,96.0,2+1,2,6,9,Doğalgaz (Kombi),1,Var,Hayır,Boş,Hayır,Belirtilmemiş,80.0,Evet,Kat Mülkiyetli,Emlak Ofisinden,Hayır,1050000,Hayır
138,Daire,Kavaklı Mh.,105.0,95.0,2+1,4,Giriş Katı,4,Doğalgaz (Kombi),1,Var,Hayır,Boş,Hayır,Belirtilmemiş,80.0,Evet,Kat Mülkiyetli,Emlak Ofisinden,Hayır,1255000,Hayır
139,Daire,Barış Mh.,170.0,145.0,3+1,11-15 arası,Giriş Katı,7,Doğalgaz (Kombi),1,Var,Hayır,Boş,Evet,Belirtilmemiş,250.0,Evet,Kat Mülkiyetli,Emlak Ofisinden,Evet,1579000,Hayır
140,Daire,Cumhuriyet Mah.,180.0,165.0,4+1,0,1,5,Doğalgaz (Kombi),1,Var,Hayır,Boş,Hayır,Belirtilmemiş,80.0,Evet,Kat Mülkiyetli,Emlak Ofisinden,Evet,629900,Hayır
141,Daire,Adnan Kahveci Mah.,105.0,95.0,2+1,0,3,5,Doğalgaz (Kombi),1,Var,Hayır,Boş,Hayır,Belirtilmemiş,80.0,Evet,Kat Mülkiyetli,Emlak Ofisinden,Hayır,1630000,Hayır
142,Daire,Cumhuriyet Mah.,190.0,170.0,3+2,0,Yüksek Giriş,5,Doğalgaz (Kombi),1,Var,Hayır,Boş,Hayır,Belirtilmemiş,80.0,Evet,Kat Mülkiyetli,Emlak Ofisinden,Hayır,729000,Evet
143,Daire,Cumhuriyet Mah.,180.0,170.0,3+2,0,Giriş Katı,5,Doğalgaz (Kombi),2,Var,Hayır,Boş,Hayır,Belirtilmemiş,80.0,Evet,Kat Mülkiyetli,Emlak Ofisinden,Evet,799000,Evet
144,Daire,Beylikdüzü OSB,100.0,95.0,2+1,5-10 arası,18,25 üzeri,Merkezi,1,Var,Hayır,Mülk Sahibi,Hayır,Belirtilmemiş,80.0,Evet,Kat Mülkiyetli,Emlak Ofisinden,Hayır,885000,Hayır
145,Daire,Kavaklı Mh.,140.0,85.0,2+1,1,Giriş Katı,4,Doğalgaz (Kombi),1,Var,Hayır,Mülk Sahibi,Hayır,Belirtilmemiş,80.0,Evet,Kat Mülkiyetli,Emlak Ofisinden,Hayır,1865000,Hayır
146,Daire,Adnan Kahveci Mah.,110.0,105.0,2+1,0,2,5,Doğalgaz (Kombi),1,Var,Hayır,Boş,Evet,Belirtilmemiş,255.0,Evet,Kat Mülkiyetli,Emlak Ofisinden,Evet,2348000,Hayır
147,Daire,Cumhuriyet Mah.,115.0,105.0,2+1,0,Giriş Katı,4,Doğalgaz (Kombi),1,Yok,Hayır,Boş,Hayır,Belirtilmemiş,80.0,Evet,Kat Mülkiyetli,Emlak Ofisinden,Hayır,599999,Hayır
148,Daire,Cumhuriyet Mah.,125.0,110.0,2+1,0,3,4,Doğalgaz (Kombi),1,Var,Hayır,Boş,Hayır,Belirtilmemiş,80.0,Evet,Kat Mülkiyetli,Emlak Ofisinden,Evet,679900,Hayır
149,Daire,Adnan Kahveci Mah.,190.0,150.0,4+1,3,4,4,Doğalgaz (Kombi),3,Var,Hayır,Boş,Evet,Belirtilmemiş,255.0,Evet,Kat Mülkiyetli,Emlak Ofisinden,Hayır,2599000,Hayır
150,Daire,Cumhuriyet Mah.,180.0,165.0,3+2,0,1,5,Doğalgaz (Kombi),1,Var,Hayır,Boş,Hayır,Belirtilmemiş,80.0,Evet,Kat Mülkiyetli,Emlak Ofisinden,Evet,629900,Evet
151,Daire,Kavaklı Mh.,115.0,100.0,2+1,0,Giriş Katı,5,Doğalgaz (Kombi),1,Yok,Hayır,Boş,Evet,Belirtilmemiş,255.0,Evet,Kat Mülkiyetli,Emlak Ofisinden,Hayır,999000,Hayır
152,Daire,Yakuplu Mah.,100.0,90.0,2+1,0,2,4,Doğalgaz (Kombi),1,Var,Hayır,Boş,Evet,Belirtilmemiş,255.0,Hayır,Kat Mülkiyetli,Emlak Ofisinden,Evet,1219900,Hayır
153,Daire,Kavaklı Mh.,165.0,150.0,3+1,0,1,6,Doğalgaz (Kombi),2,Var,Hayır,Boş,Evet,Belirtilmemiş,255.0,Evet,Kat Mülkiyetli,Emlak Ofisinden,Hayır,1765000,Hayır
154,Müstakil Ev,Dereağzı Mh.,700.0,350.0,HIGH_RARITY,0,3,3,Doğalgaz (Kombi),3,Var,Hayır,Boş,Evet,Belirtilmemiş,255.0,Evet,Kat Mülkiyetli,Emlak Ofisinden,Evet,5840000,Evet
155,Daire,Adnan Kahveci Mah.,120.0,100.0,2+1,0,3,5,Doğalgaz (Kombi),2,Var,Hayır,Boş,Evet,Belirtilmemiş,255.0,Evet,Kat Mülkiyetli,Emlak Ofisinden,Evet,2850000,Hayır
156,Daire,Barış Mh.,160.0,150.0,3+1,5-10 arası,1,8,Doğalgaz (Kombi),2,Var,Hayır,Boş,Evet,Belirtilmemiş,250.0,Hayır,Kat Mülkiyetli,Emlak Ofisinden,Hayır,2788000,Hayır
157,Daire,Adnan Kahveci Mah.,155.0,145.0,3+1,4,2,6,Doğalgaz (Kombi),2,Var,Hayır,Boş,Hayır,Belirtilmemiş,80.0,Evet,Kat Mülkiyetli,Emlak Ofisinden,Hayır,3200000,Hayır
158,Daire,Cumhuriyet Mah.,115.0,105.0,2+1,0,Giriş Katı,4,Doğalgaz (Kombi),1,Var,Hayır,Boş,Hayır,Belirtilmemiş,80.0,Evet,Kat Mülkiyetli,Emlak Ofisinden,Hayır,599000,Hayır
159,Daire,Adnan Kahveci Mah.,140.0,125.0,3+1,5-10 arası,3,4,Doğalgaz (Kombi),2,Var,Hayır,Mülk Sahibi,Evet,Belirtilmemiş,255.0,Evet,Kat Mülkiyetli,Emlak Ofisinden,Hayır,1974000,Hayır
160,Daire,Adnan Kahveci Mah.,140.0,125.0,3+1,0,3,5,Doğalgaz (Kombi),2,Var,Hayır,Boş,Evet,Belirtilmemiş,255.0,Evet,Kat Mülkiyetli,Emlak Ofisinden,Hayır,3375000,Hayır
161,Daire,Adnan Kahveci Mah.,190.0,175.0,3+1,11-15 arası,1,8,Doğalgaz (Kombi),2,Var,Hayır,Mülk Sahibi,Evet,Beyaz İnci Konakları,400.0,Evet,Kat Mülkiyetli,Emlak Ofisinden,Hayır,4000000,Hayır
162,Daire,Cumhuriyet Mah.,120.0,100.0,2+1,0,6,15-20 arası,Merkezi,1,Var,Hayır,Boş,Evet,Belirtilmemiş,255.0,Hayır,Kat İrtifaklı,Emlak Ofisinden,Hayır,980000,Hayır
163,Daire,Cumhuriyet Mah.,130.0,120.0,2+1,0,Yüksek Giriş,4,Doğalgaz (Kombi),1,Var,Hayır,Boş,Hayır,Belirtilmemiş,80.0,Evet,Kat Mülkiyetli,Emlak Ofisinden,Hayır,849900,Hayır
164,Daire,Cumhuriyet Mah.,62.0,54.0,LOW_RARITY,0,18,20-25 arası,Doğalgaz (Kombi),1,Var,Hayır,Boş,Evet,Belirtilmemiş,255.0,Evet,Kat Mülkiyetli,Emlak Ofisinden,Evet,649900,Hayır
165,Daire,Yakuplu Mah.,140.0,130.0,3+1,0,2,5,Doğalgaz (Kombi),2,Var,Hayır,Boş,Evet,Corner Park,255.0,Evet,Kat Mülkiyetli,Emlak Ofisinden,Evet,3849000,Hayır
166,Daire,Adnan Kahveci Mah.,120.0,105.0,2+1,4,Giriş Katı,5,Doğalgaz (Kombi),1,Var,Hayır,Boş,Evet,Belirtilmemiş,255.0,Evet,Kat Mülkiyetli,Emlak Ofisinden,Evet,1400000,Hayır
167,Daire,Adnan Kahveci Mah.,160.0,145.0,3+1,0,3,5,Doğalgaz (Kombi),2,Var,Hayır,Boş,Evet,Belirtilmemiş,255.0,Evet,Kat Mülkiyetli,Emlak Ofisinden,Hayır,1750000,Hayır
168,Daire,Adnan Kahveci Mah.,120.0,105.0,2+1,0,2,5,Doğalgaz (Kombi),2,Var,Hayır,Boş,Evet,Belirtilmemiş,255.0,Evet,Kat Mülkiyetli,Emlak Ofisinden,Hayır,1500000,Hayır
169,Daire,Cumhuriyet Mah.,120.0,110.0,2+1,0,12,20-25 arası,Doğalgaz (Kombi),2,Var,Hayır,Boş,Evet,Belirtilmemiş,255.0,Evet,Kat Mülkiyetli,Emlak Ofisinden,Evet,1399900,Hayır
170,Daire,Yakuplu Mah.,115.0,100.0,2+1,0,1,4,Doğalgaz (Kombi),2,Var,Hayır,Boş,Hayır,Belirtilmemiş,80.0,Evet,Kat Mülkiyetli,Emlak Ofisinden,Hayır,1090000,Hayır
171,Daire,Marmara Mah.,240.0,200.0,4+2,0,4,4,Doğalgaz (Kombi),2,Var,Hayır,Boş,Evet,Belirtilmemiş,255.0,Evet,Kat Mülkiyetli,Emlak Ofisinden,Hayır,3250000,Evet
172,Daire,Cumhuriyet Mah.,140.0,130.0,3+1,0,4,6,Doğalgaz (Kombi),1,Var,Hayır,Boş,Hayır,Belirtilmemiş,80.0,Evet,Kat Mülkiyetli,Emlak Ofisinden,Hayır,1205000,Hayır
173,Daire,Adnan Kahveci Mah.,180.0,170.0,3+1,4,2,4,Doğalgaz (Kombi),2,Var,Hayır,Boş,Evet,Belirtilmemiş,255.0,Evet,Kat Mülkiyetli,Emlak Ofisinden,Evet,2799000,Hayır
174,Daire,Cumhuriyet Mah.,110.0,95.0,2+1,5-10 arası,Giriş Katı,5,Doğalgaz (Kombi),1,Var,Hayır,Boş,Hayır,Belirtilmemiş,80.0,Evet,Kat Mülkiyetli,Emlak Ofisinden,Hayır,679000,Hayır
175,Daire,Kavaklı Mh.,145.0,130.0,3+1,0,4,6,Doğalgaz (Kombi),2,Var,Hayır,Boş,Evet,Belirtilmemiş,255.0,Evet,Kat Mülkiyetli,Emlak Ofisinden,Hayır,1835000,Hayır
176,Daire,Kavaklı Mh.,140.0,135.0,3+1,0,2,4,Doğalgaz (Kombi),2,Var,Hayır,Boş,Hayır,Belirtilmemiş,80.0,Evet,Kat Mülkiyetli,Emlak Ofisinden,Hayır,2550000,Hayır
177,Daire,Cumhuriyet Mah.,110.0,100.0,2+1,4,2,5,Doğalgaz (Kombi),1,Var,Hayır,Boş,Hayır,Belirtilmemiş,80.0,Evet,Kat Mülkiyetli,Emlak Ofisinden,Evet,679000,Hayır
178,Daire,Kavaklı Mh.,165.0,145.0,3+1,0,3,5,Doğalgaz (Kombi),2,Var,Hayır,Boş,Evet,Belirtilmemiş,255.0,Evet,Kat Mülkiyetli,Emlak Ofisinden,Hayır,2549000,Hayır
179,Daire,Marmara Mah.,135.0,120.0,2+1,0,1,4,Doğalgaz (Kombi),2,Var,Hayır,Boş,Evet,Belirtilmemiş,255.0,Evet,Kat Mülkiyetli,Emlak Ofisinden,Evet,2850000,Hayır
180,Daire,Cumhuriyet Mah.,135.0,120.0,3+1,4,1,5,Doğalgaz (Kombi),2,Var,Hayır,Mülk Sahibi,Hayır,Belirtilmemiş,80.0,Evet,Kat Mülkiyetli,Emlak Ofisinden,Hayır,990000,Hayır
181,Daire,Adnan Kahveci Mah.,250.0,200.0,4+2,0,4,4,Doğalgaz (Kombi),2,Var,Hayır,Boş,Evet,Belirtilmemiş,255.0,Evet,Kat Mülkiyetli,Emlak Ofisinden,Hayır,5350000,Evet
182,Daire,Adnan Kahveci Mah.,110.0,90.0,2+1,0,1,4,Doğalgaz (Kombi),2,Var,Hayır,Boş,Evet,Belirtilmemiş,255.0,Evet,Kat Mülkiyetli,Emlak Ofisinden,Evet,2500000,Hayır
183,Daire,Cumhuriyet Mah.,140.0,130.0,2+1,3,Yüksek Giriş,6,Doğalgaz (Kombi),2,Var,Hayır,Boş,Hayır,Belirtilmemiş,80.0,Evet,Kat Mülkiyetli,Emlak Ofisinden,Evet,868000,Hayır
184,Daire,Yakuplu Mah.,110.0,100.0,2+1,0,Yüksek Giriş,4,Doğalgaz (Kombi),2,Var,Hayır,Boş,Hayır,Belirtilmemiş,80.0,Evet,Kat Mülkiyetli,Emlak Ofisinden,Evet,1800000,Hayır
185,Daire,Yakuplu Mah.,117.0,102.0,2+1,1,Giriş Altı Daireler,4,Doğalgaz (Kombi),2,Yok,Hayır,Boş,Hayır,Belirtilmemiş,80.0,Evet,Kat Mülkiyetli,Emlak Ofisinden,Evet,1550000,Hayır
186,Daire,Marmara Mah.,105.0,95.0,2+1,0,1,4,Doğalgaz (Kombi),1,Var,Hayır,Boş,Evet,Belirtilmemiş,255.0,Evet,Kat Mülkiyetli,Emlak Ofisinden,Evet,1549000,Hayır
187,Daire,Yakuplu Mah.,230.0,200.0,HIGH_RARITY,0,3,5,Doğalgaz (Kombi),2,Var,Hayır,Boş,Hayır,Belirtilmemiş,80.0,Evet,Kat İrtifaklı,Emlak Ofisinden,Hayır,2699000,Evet
188,Daire,Yakuplu Mah.,135.0,120.0,3+1,0,2,5,Doğalgaz (Kombi),1,Var,Hayır,Boş,Hayır,Belirtilmemiş,80.0,Evet,Kat Mülkiyetli,Emlak Ofisinden,Hayır,2149000,Hayır
189,Daire,Kavaklı Mh.,140.0,130.0,3+1,0,2,4,Doğalgaz (Kombi),2,Var,Hayır,Boş,Evet,Belirtilmemiş,255.0,Evet,Kat Mülkiyetli,Emlak Ofisinden,Evet,2399000,Hayır
190,Daire,Adnan Kahveci Mah.,115.0,110.0,2+1,0,3,5,Merkezi,2,Var,Hayır,Boş,Evet,Belirtilmemiş,255.0,Evet,Kat Mülkiyetli,Emlak Ofisinden,Evet,2499000,Hayır
191,Daire,Adnan Kahveci Mah.,140.0,125.0,3+1,0,4,8,Doğalgaz (Kombi),1,Var,Hayır,Mülk Sahibi,Hayır,Belirtilmemiş,80.0,Hayır,Kat Mülkiyetli,Emlak Ofisinden,Hayır,2199000,Hayır
192,Daire,Adnan Kahveci Mah.,180.0,170.0,3.5+1,4,2,4,Doğalgaz (Kombi),2,Var,Hayır,Boş,Hayır,Belirtilmemiş,80.0,Evet,Kat Mülkiyetli,Emlak Ofisinden,Evet,3200000,Hayır
193,Daire,Adnan Kahveci Mah.,185.0,155.0,3+1,11-15 arası,11,11,Doğalgaz (Kombi),2,Var,Hayır,Mülk Sahibi,Hayır,Belirtilmemiş,80.0,Evet,Kat Mülkiyetli,Emlak Ofisinden,Hayır,2950000,Hayır
194,Daire,Beylikdüzü OSB,90.0,85.0,2+1,3,Giriş Katı,6,Doğalgaz (Kombi),1,Var,Hayır,Boş,Hayır,Belirtilmemiş,80.0,Evet,Kat Mülkiyetli,Emlak Ofisinden,Hayır,690000,Hayır
195,Daire,Kavaklı Mh.,220.0,190.0,3+2,4,5,5,Doğalgaz (Kombi),2,Var,Evet,Mülk Sahibi,Hayır,Belirtilmemiş,80.0,Evet,Kat Mülkiyetli,Sahibinden,Hayır,3750000,Evet
196,Daire,Barış Mh.,150.0,145.0,3+1,16-20 arası,Giriş Katı,8,Doğalgaz (Kombi),1,Var,Hayır,Boş,Hayır,Belirtilmemiş,215.0,Evet,Kat İrtifaklı,Sahibinden,Evet,1590000,Hayır
197,Daire,Yakuplu Mah.,110.0,100.0,2+1,0,2,5,Doğalgaz (Kombi),2,Var,Hayır,Boş,Hayır,Belirtilmemiş,80.0,Evet,Kat Mülkiyetli,Emlak Ofisinden,Hayır,1475000,Hayır
198,Daire,Adnan Kahveci Mah.,140.0,115.0,3+1,5-10 arası,2,5,Doğalgaz (Kombi),2,Var,Hayır,Mülk Sahibi,Evet,Emir Life,255.0,Evet,Kat Mülkiyetli,Emlak Ofisinden,Hayır,3750000,Hayır
199,Daire,Cumhuriyet Mah.,80.0,70.0,1+1,5-10 arası,1,5,Doğalgaz (Kombi),1,Var,Hayır,Boş,Hayır,Belirtilmemiş,80.0,Evet,Kat Mülkiyetli,Emlak Ofisinden,Hayır,865000,Hayır
200,Daire,Cumhuriyet Mah.,110.0,100.0,2+1,0,9,25 üzeri,Merkezi,1,Var,Hayır,Boş,Evet,Belirtilmemiş,255.0,Evet,Kat Mülkiyetli,Emlak Ofisinden,Hayır,819800,Hayır
201,Daire,Adnan Kahveci Mah.,185.0,175.0,3+2,4,4,4,Doğalgaz (Kombi),2,Var,Hayır,Boş,Evet,Belirtilmemiş,255.0,Evet,Kat Mülkiyetli,Emlak Ofisinden,Hayır,2590000,Evet
202,Daire,Cumhuriyet Mah.,105.0,100.0,2+1,0,Giriş Katı,4,Doğalgaz (Kombi),1,Var,Hayır,Boş,Hayır,Belirtilmemiş,80.0,Evet,Kat Mülkiyetli,Emlak Ofisinden,Hayır,499000,Hayır
203,Daire,Cumhuriyet Mah.,95.0,90.0,2+1,3,2,4,Doğalgaz (Kombi),1,Var,Hayır,Mülk Sahibi,Hayır,Belirtilmemiş,80.0,Evet,Kat Mülkiyetli,Emlak Ofisinden,Hayır,889000,Hayır
204,Daire,Kavaklı Mh.,120.0,100.0,2+1,1,1,7,Doğalgaz (Kombi),1,Var,Hayır,Boş,Evet,Aqua Kavaklı,700.0,Evet,Kat Mülkiyetli,Emlak Ofisinden,Hayır,2150000,Hayır
205,Daire,Yakuplu Mah.,100.0,85.0,2+1,0,1,5,Doğalgaz (Kombi),1,Yok,Hayır,Boş,Hayır,Belirtilmemiş,80.0,Evet,Kat Mülkiyetli,Emlak Ofisinden,Hayır,1230000,Hayır
206,Daire,Kavaklı Mh.,140.0,125.0,3+1,16-20 arası,4,8,Doğalgaz (Kombi),2,Var,Hayır,Mülk Sahibi,Evet,İhlas Marmara Evleri 2. Kısım,240.0,Evet,Kat Mülkiyetli,Emlak Ofisinden,Evet,3100000,Hayır
207,Daire,Cumhuriyet Mah.,87.0,63.0,2+1,0,1,15-20 arası,Merkezi,2,Var,Hayır,Boş,Evet,Kameroğlu Metrohome,255.0,Hayır,Kat Mülkiyetli,Emlak Ofisinden,Hayır,3250000,Hayır
208,Daire,Adnan Kahveci Mah.,190.0,170.0,3+1,11-15 arası,10,13,Doğalgaz (Kombi),2,Var,Hayır,Mülk Sahibi,Evet,Ata Sitesi,255.0,Evet,Kat İrtifaklı,Emlak Ofisinden,Evet,2950000,Hayır
209,Daire,Adnan Kahveci Mah.,200.0,180.0,3+2,0,5,5,Rare,2,Var,Hayır,Boş,Hayır,Belirtilmemiş,80.0,Evet,Kat Mülkiyetli,Emlak Ofisinden,Hayır,3095000,Evet
210,Daire,Cumhuriyet Mah.,110.0,105.0,2+1,0,3,6,Doğalgaz (Kombi),2,Var,Hayır,Boş,Hayır,Belirtilmemiş,80.0,Evet,Kat Mülkiyetli,Emlak Ofisinden,Hayır,945000,Hayır
211,Daire,Cumhuriyet Mah.,120.0,115.0,2+1,0,4,6,Doğalgaz (Kombi),2,Var,Hayır,Boş,Hayır,Belirtilmemiş,80.0,Evet,Kat Mülkiyetli,Emlak Ofisinden,Hayır,980000,Hayır
212,Daire,Cumhuriyet Mah.,130.0,120.0,3+1,0,2,5,Doğalgaz (Kombi),2,Var,Hayır,Boş,Hayır,Belirtilmemiş,80.0,Evet,Kat Mülkiyetli,Emlak Ofisinden,Evet,1179900,Hayır
213,Daire,Dereağzı Mh.,180.0,150.0,3+1,0,3,4,Doğalgaz (Kombi),3,Var,Hayır,Boş,Evet,Belirtilmemiş,255.0,Evet,Kat Mülkiyetli,Emlak Ofisinden,Evet,6459000,Hayır
214,Daire,Cumhuriyet Mah.,100.0,90.0,2+1,5-10 arası,1,5,Doğalgaz (Kombi),1,Var,Hayır,Boş,Hayır,Belirtilmemiş,80.0,Evet,Kat Mülkiyetli,Emlak Ofisinden,Hayır,799000,Hayır
215,Daire,Kavaklı Mh.,145.0,120.0,3+1,0,2,3,Doğalgaz (Kombi),2,Var,Hayır,Boş,Evet,Belirtilmemiş,255.0,Evet,Kat Mülkiyetli,Emlak Ofisinden,Evet,4990000,Hayır
216,Daire,Adnan Kahveci Mah.,150.0,140.0,3+1,3,1,4,Doğalgaz (Kombi),2,Var,Hayır,Boş,Evet,Belirtilmemiş,255.0,Evet,Kat Mülkiyetli,Emlak Ofisinden,Hayır,2150000,Hayır
217,Daire,Adnan Kahveci Mah.,170.0,165.0,3+1,16-20 arası,13,15-20 arası,Doğalgaz (Kombi),2,Var,Hayır,Boş,Evet,Yeşil Vadi Evleri,255.0,Evet,Kat Mülkiyetli,Emlak Ofisinden,Hayır,3700000,Hayır
218,Daire,Cumhuriyet Mah.,160.0,150.0,3+1,5-10 arası,5,15,Doğalgaz (Kombi),1,Var,Hayır,Boş,Evet,Belirtilmemiş,255.0,Evet,Kat Mülkiyetli,Emlak Ofisinden,Evet,945000,Hayır
